emitted_at_utc,line_number,line_id,vehicle_id,longitude,latitude,speed_kmh,direction,source,live_observed_at_utc,live_age_s
2026-09-08T13:46:13Z,3006,5203006000,71자2826,129.1617792,35.1649792,,2,live,2026-09-08T13:46:13Z,0.0
2026-09-08T13:46:23Z,1001,5201001000,71자2617,129.2223488,35.2108992,,4,live,2026-09-08T13:46:23Z,0.0
2026-09-08T13:46:28Z,111-1,5200111100,70자1007,129.0239232,35.2403168,,1,live,2026-09-08T13:46:28Z,0.2
2026-09-08T13:46:33Z,3006,5203006000,71자2826,129.1623040,35.1653696,,2,live,2026-09-08T13:46:33Z,0.3
2026-09-08T13:46:43Z,3006,5203006000,71자2826,129.1628160,35.1656928,,2,live,2026-09-08T13:46:43Z,0.4
2026-09-08T13:47:04Z,3006,5203006000,71자2826,129.1655552,35.1663424,,2,live,2026-09-08T13:47:03Z,0.7
2026-09-08T13:47:19Z,3006,5203006000,71자2826,129.1674752,35.1667072,,2,live,2026-09-08T13:47:18Z,1.0
2026-09-08T13:47:48Z,111-1,5200111100,70자1007,129.0200064,35.2352928,,1,live,2026-09-08T13:47:48Z,0.4
2026-09-08T13:48:24Z,111-1,5200111100,70자1007,129.0183424,35.2346752,,1,live,2026-09-08T13:48:23Z,0.9
2026-09-08T13:48:44Z,3006,5203006000,71자2826,129.1691904,35.1667296,,2,live,2026-09-08T13:48:43Z,0.2
2026-09-08T13:48:49Z,111-1,5200111100,70자1007,129.0161920,35.2345728,,1,live,2026-09-08T13:48:49Z,0.2
2026-09-08T13:48:59Z,3006,5203006000,71자2826,129.1707648,35.1667296,,2,live,2026-09-08T13:48:59Z,0.4
2026-09-08T13:49:25Z,3006,5203006000,71자2826,129.1718272,35.1666912,,2,live,2026-09-08T13:49:24Z,0.8
2026-09-08T13:49:39Z,3006,5203006000,71자2826,129.1734016,35.1674432,,2,live,2026-09-08T13:49:39Z,0.0
2026-09-08T13:49:49Z,3006,5203006000,71자2826,129.1742720,35.1681152,,2,live,2026-09-08T13:49:49Z,0.1
2026-09-08T13:49:59Z,3006,5203006000,71자2826,129.1756160,35.1691296,,2,live,2026-09-08T13:49:59Z,0.4
2026-09-08T13:50:09Z,3006,5203006000,71자2826,129.1764480,35.1695968,,2,live,2026-09-08T13:50:09Z,0.5
2026-09-08T13:50:44Z,3006,5203006000,71자2826,129.1772672,35.1701216,,2,live,2026-09-08T13:50:44Z,0.0
2026-09-08T13:50:45Z,111-1,5200111100,70자1007,129.0142976,35.2347648,,1,live,2026-09-08T13:50:44Z,1.0
2026-09-08T13:50:54Z,111-1,5200111100,70자1007,129.0139648,35.2349632,,1,live,2026-09-08T13:50:54Z,0.0
2026-09-08T13:51:15Z,111-1,5200111100,70자1007,129.0140800,35.2370048,,1,live,2026-09-08T13:51:14Z,0.6
2026-09-08T13:51:44Z,111-1,5200111100,70자1007,129.0141696,35.2383040,,1,live,2026-09-08T13:51:44Z,0.0
2026-09-08T13:52:00Z,111-1,5200111100,70자1007,129.0141696,35.2387264,,1,live,2026-09-08T13:51:59Z,0.2
2026-09-08T13:52:05Z,111-1,5200111100,70자1007,129.0141952,35.2391584,,1,live,2026-09-08T13:52:05Z,0.2
2026-09-08T13:52:10Z,3006,5203006000,71자2826,129.1777280,35.1705088,,2,live,2026-09-08T13:52:10Z,0.3
2026-09-08T13:52:41Z,111-1,5200111100,70자1007,129.0140672,35.2411680,,1,live,2026-09-08T13:52:40Z,0.5
2026-09-08T13:53:20Z,3006,5203006000,71자2826,129.1812224,35.1732192,,2,live,2026-09-08T13:53:20Z,0.4
2026-09-08T13:53:36Z,3006,5203006000,71자2826,129.1804288,35.1744160,,2,live,2026-09-08T13:53:35Z,0.7
2026-09-08T13:54:11Z,3006,5203006000,71자2826,129.1826048,35.1758528,,2,live,2026-09-08T13:54:10Z,0.2
2026-09-08T13:54:11Z,111-1,5200111100,70자1007,129.0133248,35.2440096,,1,live,2026-09-08T13:54:10Z,0.3
2026-09-08T13:54:36Z,111-1,5200111100,70자1007,129.0131584,35.2446656,,1,live,2026-09-08T13:54:36Z,0.7
2026-09-08T13:55:11Z,111-1,5200111100,70자1007,129.0130944,35.2465024,,1,live,2026-09-08T13:55:11Z,0.1
2026-09-08T13:55:16Z,111-1,5200111100,70자1007,129.0131072,35.2469760,,1,live,2026-09-08T13:55:16Z,0.2
2026-09-08T13:56:01Z,111-1,5200111100,70자1007,129.0128896,35.2497024,,1,live,2026-09-08T13:56:01Z,0.0
2026-09-08T13:56:07Z,3006,5203006000,71자2826,129.1842304,35.1763104,,2,live,2026-09-08T13:56:06Z,1.0
2026-09-08T13:56:21Z,3006,5203006000,71자2826,129.1863680,35.1768224,,2,live,2026-09-08T13:56:21Z,0.2
2026-09-08T13:56:32Z,3006,5203006000,71자2826,129.1879936,35.1772064,,2,live,2026-09-08T13:56:31Z,0.4
2026-09-08T13:56:52Z,3006,5203006000,71자2826,129.1928064,35.1785120,,2,live,2026-09-08T13:56:51Z,0.8
2026-09-08T13:57:06Z,111-1,5200111100,70자1007,129.0131840,35.2511776,,1,live,2026-09-08T13:57:06Z,0.0
2026-09-08T13:57:11Z,3006,5203006000,71자2826,129.1952256,35.1789216,,2,live,2026-09-08T13:57:11Z,0.0
2026-09-08T13:57:22Z,3006,5203006000,71자2826,129.1962112,35.1795008,,2,live,2026-09-08T13:57:21Z,0.1
2026-09-08T13:57:27Z,3006,5203006000,71자2826,129.1970560,35.1800416,,2,live,2026-09-08T13:57:27Z,0.0
2026-09-08T13:57:47Z,3006,5203006000,71자2826,129.1988224,35.1807776,,2,live,2026-09-08T13:57:47Z,0.5
2026-09-08T13:58:07Z,111-1,5200111100,70자1007,129.0136320,35.2515136,,1,live,2026-09-08T13:58:07Z,0.8
2026-09-08T13:58:13Z,3006,5203006000,71자2826,129.2001792,35.1823744,,2,live,2026-09-08T13:58:12Z,0.8
2026-09-08T15:00:05Z,111-1,5200111100,70자1007,129.0656128,35.1907616,,2,live,2026-09-08T15:00:04Z,0.9
2026-09-08T15:00:25Z,111-1,5200111100,70자1007,129.0637696,35.1902304,,4,live,2026-09-08T15:00:25Z,0.1
2026-09-08T15:00:35Z,111-1,5200111100,70자1007,129.0626944,35.1896960,,5,live,2026-09-08T15:00:35Z,0.1
2026-09-08T15:00:50Z,111-1,5200111100,70자1007,129.0607616,35.1887296,,6,live,2026-09-08T15:00:50Z,0.6
2026-09-08T15:00:55Z,111-1,5200111100,70자1007,129.0603648,35.1885248,,7,live,2026-09-08T15:00:55Z,0.7
2026-09-08T15:02:40Z,111-1,5200111100,70자1007,129.0593920,35.1882816,,8,live,2026-09-08T15:02:40Z,0.0
2026-09-08T15:02:56Z,111-1,5200111100,70자1007,129.0574080,35.1880288,,9,live,2026-09-08T15:02:56Z,0.1
2026-09-08T15:15:40Z,111-1,5200111100,70자1007,129.0559360,35.1872736,,9,live,2026-09-08T15:15:40Z,0.5
