도로명칭,출발지 법정동명,출발지 이름,도착지 이름,제한너비,제한높이,제한길이(단일차량),제한길이(연결차량),총중량,축중량
산단로,부산광역시 기장군 정관읍 모전리,부산 기장군 정관읍 모전리 784 ,부산 기장군 정관읍 모전리 784 ,3.3,4.5,19,21,40,10
산단로,부산광역시 기장군 정관읍 예림리,부산 기장군 정관읍 예림리 1099,부산 기장군 정관읍 예림리 1099,3,4.4,19,22,40,10
산단로,부산광역시 기장군 정관읍 매학리,부산 기장군 정관읍 매학리 738 ,부산 기장군 정관읍 용수리 1379,3.3,4.5,19,21,40,10
산단로,부산광역시 기장군 정관읍 매학리,부산 기장군 정관읍 매학리 738 ,부산 기장군 정관읍 매학리 738 ,3.3,4.5,19,21,40,10
산단로,부산광역시 기장군 정관읍 매학리,부산 기장군 정관읍 매학리 735 ,부산 기장군 정관읍 매학리 738 ,3.3,4.5,19,21,40,10
산단로,부산광역시 기장군 정관읍 달산리,부산 기장군 정관읍 달산리 1037-1,부산 기장군 정관읍 달산리 1037-2,3.3,4.5,19,21,40,10
산단로,부산광역시 기장군 정관읍 달산리,부산 기장군 정관읍 달산리 1037-1,부산 기장군 정관읍 달산리 1037-1,3.3,4.5,19,21,40,10
산단로,부산광역시 기장군 정관읍 달산리,부산 기장군 정관읍 달산리 1037-2,부산 기장군 정관읍 달산리 1037-2,3.3,4.5,19,21,40,10
산단로,부산광역시 기장군 정관읍 달산리,부산 기장군 정관읍 달산리 1037-2,부산 기장군 정관읍 달산리 1037-2,3.3,4.5,19,21,40,10
산단로,부산광역시 기장군 정관읍 용수리,부산 기장군 정관읍 용수리 1379,부산 기장군 정관읍 용수리 1379,3.3,4.5,19,21,40,10
산단로,부산광역시 기장군 정관읍 달산리,부산 기장군 정관읍 달산리 1037-3,부산 기장군 정관읍 달산리 1037-3,3.3,4.5,19,21,40,10
산단로,부산광역시 기장군 정관읍 달산리,부산 기장군 정관읍 달산리 1037-3,부산 기장군 정관읍 달산리 1037-2,3.3,4.5,19,21,40,10
산단로,부산광역시 기장군 정관읍 예림리,부산 기장군 정관읍 예림리 1088,부산 기장군 정관읍 예림리 1088,3,4.4,19,22,40,10
산단로,부산광역시 기장군 정관읍 예림리,부산 기장군 정관읍 예림리 1088,부산 기장군 정관읍 예림리 1099,3,4.4,19,22,40,10
산단로,부산광역시 기장군 정관읍 매학리,부산 기장군 정관읍 매학리 738 ,부산 기장군 정관읍 매학리 735 ,3.3,4.5,19,21,40,10
산단로,부산광역시 기장군 정관읍 매학리,부산 기장군 정관읍 매학리 738 ,부산 기장군 정관읍 매학리 738 ,3.3,4.5,19,21,40,10
산단로,부산광역시 기장군 정관읍 용수리,부산 기장군 정관읍 용수리 1379,부산 기장군 정관읍 모전리 784 ,3.3,4.5,19,21,40,10
산단로,부산광역시 기장군 정관읍 용수리,부산 기장군 정관읍 용수리 1379,부산 기장군 정관읍 용수리 1379,3.3,4.5,19,21,40,10
산단로,부산광역시 기장군 정관읍 예림리,부산 기장군 정관읍 예림리 1088,부산 기장군 정관읍 예림리 1088,3.3,4.5,19,21,40,10
산단로,부산광역시 기장군 정관읍 용수리,부산 기장군 정관읍 용수리 1379,부산 기장군 정관읍 용수리 1379,3.3,4.5,19,21,40,10
산단로,부산광역시 기장군 정관읍 용수리,부산 기장군 정관읍 용수리 1379,부산 기장군 정관읍 용수리 1379,3.3,4.5,19,21,40,10
산단로,부산광역시 기장군 정관읍 모전리,부산 기장군 정관읍 모전리 784 ,부산 기장군 정관읍 모전리 784 ,3.3,4.5,19,21,40,10
산단로,부산광역시 기장군 정관읍 용수리,부산 기장군 정관읍 용수리 1379,부산 기장군 정관읍 용수리 1379,3.3,4.5,19,21,40,10
산단로,부산광역시 기장군 정관읍 용수리,부산 기장군 정관읍 용수리 1379,부산 기장군 정관읍 용수리 1379,3.3,4.5,19,21,40,10
산단로,부산광역시 기장군 정관읍 예림리,부산 기장군 정관읍 예림리 1088,부산 기장군 정관읍 예림리 1088,3.3,4.5,19,21,40,10
산단로,부산광역시 기장군 정관읍 모전리,부산 기장군 정관읍 모전리 784 ,부산 기장군 정관읍 모전리 784 ,3.3,4.5,19,21,40,10
산단로,부산광역시 기장군 정관읍 모전리,부산 기장군 정관읍 모전리 784 ,부산 기장군 정관읍 모전리 784 ,3.3,4.5,19,21,40,10
산단로,부산광역시 기장군 정관읍 달산리,부산 기장군 정관읍 달산리 1195,부산 기장군 정관읍 매학리 735 ,3.3,4.5,19,21,40,10
산단로,부산광역시 기장군 정관읍 매학리,부산 기장군 정관읍 매학리 738 ,부산 기장군 정관읍 매학리 738 ,3.3,4.5,19,21,40,10
산단로,부산광역시 기장군 정관읍 모전리,부산 기장군 정관읍 모전리 784 ,부산 기장군 정관읍 모전리 784 ,3.3,4.5,19,21,40,10
산단로,부산광역시 기장군 정관읍 모전리,부산 기장군 정관읍 모전리 784 ,부산 기장군 정관읍 모전리 784 ,3.3,4.5,19,21,40,10
산단로,부산광역시 기장군 정관읍 용수리,부산 기장군 정관읍 용수리 1379,부산 기장군 정관읍 용수리 1379,3.3,4.5,19,21,40,10
산단로,부산광역시 기장군 정관읍 달산리,부산 기장군 정관읍 달산리 1037-3,부산 기장군 정관읍 달산리 1037-3,3.3,4.5,19,21,40,10
산단로,부산광역시 기장군 정관읍 용수리,부산 기장군 정관읍 용수리 1379,부산 기장군 정관읍 용수리 1379,3.3,4.5,19,21,40,10
산단로,부산광역시 기장군 정관읍 용수리,부산 기장군 정관읍 용수리 1379,부산 기장군 정관읍 용수리 1379,3.3,4.5,19,21,40,10
산단로,부산광역시 기장군 정관읍 달산리,부산 기장군 정관읍 달산리 1037-2,부산 기장군 정관읍 달산리 1037-2,3.3,4.5,19,21,40,10
산단로,부산광역시 기장군 정관읍 예림리,부산 기장군 정관읍 예림리 1088,부산 기장군 정관읍 예림리 1088,3,4.4,19,22,40,10
산단로,부산광역시 기장군 정관읍 모전리,부산 기장군 정관읍 모전리 784 ,부산 기장군 정관읍 모전리 784 ,3.3,4.5,19,21,40,10
산단로,부산광역시 기장군 정관읍 매학리,부산 기장군 정관읍 매학리 산 8-3 ,부산 기장군 정관읍 달산리 1195,3.3,4.5,19,21,40,10
산단로,부산광역시 기장군 정관읍 달산리,부산 기장군 정관읍 달산리 1037-1,부산 기장군 정관읍 달산리 1195,3.3,4.5,19,21,40,10
산성로,부산광역시 금정구 금성동 ,부산 금정구 금성동 1038,부산 금정구 금성동 1038,3,4.4,19,22,40,10
산성로,부산광역시 북구 화명동,부산광역시 북구 화명동 204-9 ,부산광역시 북구 화명동 204-9 ,3,4,19,22,40,10
산성로,부산광역시 금정구 금성동 ,부산 금정구 금성동 1074-5,부산 금정구 금성동 1074-5,3.3,4.5,19,21,40,10
산성로,부산광역시 북구 화명동,부산 북구 화명동 산 59 ,부산 금정구 금성동 산 86-4,3.3,4.5,19,21,40,10
산성로,부산광역시 북구 화명동,부산 북구 화명동 산 59 ,부산광역시 북구 화명동 204-9 ,3.3,4.5,19,21,40,10
산성로,부산광역시 북구 화명동,부산 북구 화명동 2122 ,부산광역시 북구 화명동 2122,3,4,19,22,40,10
산성로,부산광역시 북구 화명동,부산 북구 화명동 2122 ,부산 북구 화명동 2122 ,3.3,4.5,19,21,40,10
산성로,부산광역시 북구 화명동,화명삼거리,화명삼거리,3.3,4.5,19,21,40,10
산성로,부산광역시 북구 화명동,부산 북구 화명동 328,부산 북구 화명동 312,3,4.4,19,22,40,10
산성로,부산광역시 북구 화명동,부산 북구 화명동 328,부산 북구 화명동 508,3,4.4,19,22,40,10
산성로,부산광역시 금정구 금성동 ,부산 금정구 금성동 산 86-4,부산 금정구 금성동 1074-5,3.3,4.5,19,21,40,10
산성로,부산광역시 금정구 금성동 ,부산 금정구 금성동 553-2,부산 금정구 금성동 1038,3.3,4.5,19,21,40,10
산성로,부산광역시 금정구 금성동 ,부산 금정구 금성동 553-2,부산 금정구 금성동 554-2,3.3,4.5,19,21,40,10
산성로,부산광역시 북구 화명동,부산광역시 북구 화명동 2122,부산광역시 북구 화명동 204-9 ,3,4,19,22,40,10
산성로,부산광역시 북구 화명동,화명삼거리,화명삼거리,3.3,4.5,19,21,40,10
산성로,부산광역시 금정구 금성동 ,부산 금정구 금성동 554-2,부산 금정구 금성동 1074-5,3.3,4.5,19,21,40,10
산성로,부산광역시 금정구 금성동 ,부산 금정구 금성동 1074-5,부산 금정구 금성동 1074-5,3.3,4.5,19,21,40,10
산성로,부산광역시 북구 화명동,부산 북구 화명동 377-2,부산 북구 화명동 508,3.3,4.5,19,21,40,10
산성로,부산광역시 북구 화명동,부산 북구 화명동 377-2,화명삼거리,3.3,4.5,19,21,40,10
산성로,부산광역시 금정구 금성동 ,부산 금정구 금성동 1038,부산 금정구 금성동 564-7,3,4.4,19,22,40,10
산성로,부산광역시 금정구 장전동 ,부산 금정구 장전동 산 38-27 ,부산 금정구 금성동 564-7,3.3,4.5,19,21,40,10
산성로,부산광역시 북구 화명동,부산광역시 북구 화명동 204-4 ,부산광역시 북구 화명동 204-9 ,3,4,19,22,40,10
산성로,부산광역시 북구 화명동,부산 북구 화명동 508,부산 북구 화명동 2122 ,3.3,4.5,19,21,40,10
산성로,부산광역시 북구 화명동,부산 북구 화명동 508,부산 북구 화명동 508,3.3,4.5,19,21,40,10
산성로,부산광역시 금정구 금성동 ,부산 금정구 금성동 1074-5,부산 금정구 금성동 1074-5,3.3,4.5,19,21,40,10
산성로47번길,부산광역시 북구 화명동,부산 북구 화명동 377-2,부산 북구 화명동 2136 ,3.3,4.5,19,21,40,10
산업로,부산광역시 영도구 청학동 ,신한기공사앞교차로,신한기공사앞교차로,3.3,4.5,19,21,40,10
산업로,부산광역시 영도구 청학동 ,신한기공사앞교차로,부산 영도구 청학동 1-16,3.3,4.5,19,21,40,10
산업로,부산광역시 영도구 청학동 ,신한기공사앞교차로,신한기공사앞교차로,3.3,4.5,19,21,40,10
산업로,부산광역시 영도구 청학동 ,부산 영도구 청학동 1-26,부산 영도구 청학동 1-16,3.3,4.5,19,21,40,10
산저천길 ,부산광역시 동래구 온천동 ,부산 동래구 온천동 502-5,부산 동래구 온천동 502-5,3,4.4,19,22,40,10
산저천길 ,부산광역시 동래구 온천동 ,부산 동래구 온천동 754-18,부산 동래구 온천동 502-5,3.3,4.5,19,21,40,10
산저천길 ,부산광역시 동래구 온천동 ,부산 동래구 온천동 480-2,부산 동래구 온천동 502-5,3.3,4.5,19,21,40,10
삼덕길,부산광역시 기장군 일광면 이천리,부산 기장군 일광면 이천리 산 36-89,부산 기장군 일광면 이천리 719-4 ,3.3,4.5,19,22,40,10
삼덕길,부산광역시 기장군 일광면 이천리,부산 기장군 일광면 이천리 717-22,부산 기장군 일광면 이천리 719-4 ,3.3,4.5,19,22,40,10
삼덕길,부산광역시 기장군 일광면 이천리,부산 기장군 일광면 이천리 산 36-40,부산 기장군 일광면 이천리 산 36-89,3.3,4.5,19,21,40,10
삼덕로,부산광역시 사상구 덕포동 ,덕포교차로,부산 사상구 덕포동 792 ,3.3,4.5,19,21,40,10
삼덕로,부산광역시 사상구 덕포동 ,부산 사상구 덕포동 431 ,덕포교차로,3.3,4.5,19,21,40,10
삼덕로,부산광역시 사상구 삼락동 ,사상경찰서,부산 사상구 삼락동 463 ,3.3,4.5,19,21,40,10
삼덕로,부산광역시 사상구 덕포동 ,부산 사상구 덕포동 792 ,부산 사상구 덕포동 792 ,3.3,4.5,19,21,40,10
삼덕로,부산광역시 사상구 삼락동 ,부산 사상구 삼락동 463 ,부산 사상구 덕포동 431 ,3.3,4.5,19,21,40,10
삼덕로46번길,부산광역시 사상구 덕포동 ,부산 사상구 삼락동 462 ,부산 사상구 삼락동 462 ,3.3,4.5,19,21,40,10
삼덕로46번길,부산광역시 사상구 괘법동 ,부산 사상구 괘법동 575-1,부산 사상구 삼락동 462 ,3.3,4.5,19,21,40,10
삼락천로 ,부산광역시 사상구 삼락동 ,부산 사상구 삼락동 420 ,부산 사상구 삼락동 420 ,3.3,4.5,19,21,40,10
삼락천로 ,부산광역시 사상구 모라동 ,부산 사상구 모라동 739 ,부산 사상구 모라동 729 ,3.3,4.5,19,21,40,10
삼락천로 ,부산광역시 사상구 삼락동 ,부산 사상구 삼락동 438 ,부산 사상구 괘법동 518 ,3.3,4.5,19,21,40,10
삼락천로 ,부산광역시 사상구 모라동 ,부산 사상구 모라동 729 ,부산 사상구 모라동 729 ,3.3,4.5,19,21,40,10
삼락천로 ,부산광역시 사상구 삼락동 ,부산 사상구 삼락동 420 ,부산 사상구 삼락동 464-1,3.3,4.5,19,21,40,10
삼락천로 ,부산광역시 사상구 괘법동 ,부산 사상구 괘법동 518 ,부산 사상구 삼락동 462 ,3.3,4.5,19,21,40,10
삼성1길 ,부산광역시 기장군 일광면 삼성리,부산 기장군 일광면 삼성리 47-1,부산 기장군 일광면 삼성리 47-1,3,4.4,19,22,40,10
삼성1길 ,부산광역시 기장군 일광면 삼성리,부산 기장군 일광면 삼성리 47-1,부산 기장군 일광면 삼성리 47-2,3,4.4,19,22,40,10
삼성1길 ,부산광역시 기장군 일광면 삼성리,부산 기장군 일광면 삼성리 47-1,부산 기장군 일광면 삼성리 47-1,3,4.4,19,22,40,10
삼성1길 ,부산광역시 기장군 일광면 삼성리,부산 기장군 일광면 삼성리 54-3,부산 기장군 일광면 삼성리 47-1,3.3,4.5,19,21,40,10
삼성2길 ,부산광역시 기장군 일광면 삼성리,부산 기장군 일광면 삼성리 47-1,부산 기장군 일광면 삼성리 30-1,3.3,4.5,19,21,40,10
삼성2길 ,부산광역시 기장군 일광면 삼성리,부산 기장군 일광면 삼성리 47-1,부산 기장군 일광면 삼성리 47-2,3,4.4,19,22,40,10
삼성2길 ,부산광역시 기장군 일광면 삼성리,부산 기장군 일광면 삼성리 47-1,부산 기장군 일광면 삼성리 47-1,3,4.4,19,22,40,10
삼성3길 ,부산광역시 기장군 일광면 이천리,부산 기장군 일광면 이천리 874-19,부산광역시 기장군 일광면 이천리,3,4.4,19,22,40,10
삼성3길 ,부산광역시 기장군 일광면 삼성리,부산 기장군 일광면 삼성리 109-3 ,부산 기장군 일광면 삼성리 40-12 ,3,4.4,19,22,40,10
삼성3길 ,부산광역시 기장군 일광면 삼성리,부산 기장군 일광면 삼성리 40-12 ,부산 기장군 일광면 삼성리 40-12 ,3,4.4,19,22,40,10
삼성3길 ,부산광역시 기장군 일광면 삼성리,부산 기장군 일광면 삼성리 40-10 ,부산 기장군 일광면 삼성리 673-32,3,4.4,19,22,40,10
삼성3길 ,부산광역시 기장군 일광면 삼성리,부산 기장군 일광면 삼성리 40-10 ,부산 기장군 일광면 삼성리 40-12 ,3,4.4,19,22,40,10
삼성3길 ,부산광역시 기장군 일광면 이천리,부산광역시 기장군 일광면 이천리,부산 기장군 일광면 삼성리 673-32,3,4.4,19,22,40,10
삼성길,부산광역시 기장군 일광면 삼성리,부산 기장군 일광면 삼성리 43-6,부산 기장군 일광면 삼성리 47-1,3,4.4,19,22,40,10
삼성길,부산광역시 기장군 일광면 삼성리,부산 기장군 일광면 삼성리 43-6,부산 기장군 일광면 삼성리 40-11 ,3,4.4,19,22,40,10
삼성길,부산광역시 기장군 일광면 삼성리,부산 기장군 일광면 삼성리 43-6,부산 기장군 일광면 삼성리 91-1,3,4.4,19,22,40,10
삼성길,부산광역시 기장군 일광면 삼성리,부산 기장군 일광면 삼성리 43-6,부산 기장군 일광면 삼성리 77,3.3,4.5,19,21,40,10
삼성길,부산광역시 기장군 일광면 삼성리,부산 기장군 일광면 삼성리 40-11 ,부산 기장군 일광면 삼성리 40-10 ,3,4.4,19,22,40,10
삼성길,부산광역시 기장군 일광면 삼성리,부산 기장군 일광면 삼성리 40-11 ,부산 기장군 일광면 삼성리 40-12 ,3,4.4,19,22,40,10
삼성대길 ,부산광역시 동래구 명륜동 ,부산 동래구 명륜동 504-5,부산 동래구 명륜동 446-13,3.3,4.5,19,21,40,10
삼어로,부산광역시 해운대구 반여동,부산 해운대구 반여동 1197-5 ,부산 해운대구 반여동 1174-8 ,3.3,4.5,19,21,40,10
삼어로,부산광역시 금정구 금사동 ,부산 금정구 금사동 154-3,부산 해운대구 반여동 1057-2 ,3.3,4.5,19,21,40,10
삼어로,부산광역시 해운대구 반여동,부산 해운대구 반여동 1192-13,부산 해운대구 반여동 1502-27,3.3,4.5,19,21,40,10
삼어로,부산광역시 해운대구 반여동,부산 해운대구 반여동 1192-13,부산 해운대구 반여동 1057-2 ,3.3,4.5,19,21,40,10
삼어로,부산광역시 해운대구 반여동,부산 해운대구 반여동 1192-13,부산 해운대구 반여동 1197-5 ,3.3,4.5,19,21,40,10
삼어로,부산광역시 동래구 안락동 ,부산 동래구 안락동 475 ,부산 해운대구 반여동 1174-8 ,3.3,4.5,19,21,40,10
삼어로133번가길,부산광역시 해운대구 반여동,부산 해운대구 반여동 1093-17,부산 해운대구 반여동 1541-7 ,3,4.4,19,22,40,10
삼어로133번길 ,부산광역시 해운대구 반여동,부산 해운대구 반여동 1093-17,부산 해운대구 반여동 620-6,3.3,4.5,19,21,40,10
삼어로133번길 ,부산광역시 해운대구 반여동,부산 해운대구 반여동 1088-2 ,부산 해운대구 반여동 1093-17,3.3,4.5,19,21,40,10
